Date,Open,High,Low,Close,Adj Close,Volume
2017-05-12,20893.18945,20916.09961,20869.74023,20896.60938,20896.60938,288500000
2017-05-15,20923.63086,21000.83008,20923.63086,20981.93945,20981.93945,313170000
2017-05-16,20984.48047,21033.5293,20932.88086,20979.75,20979.75,311580000
2017-05-17,20846.16992,20846.16992,20601.08008,20606.92969,20606.92969,423200000
2017-05-18,20579.65039,20759.19922,20553.44922,20663.01953,20663.01953,422590000
2017-05-19,20698.2793,20857.13086,20687.93945,20804.83984,20804.83984,365180000
2017-05-22,20867.76953,20914.25977,20860.16016,20894.83008,20894.83008,276120000
2017-05-23,20908.66992,20961.14063,20896.2207,20937.91016,20937.91016,244950000
2017-05-24,20949.21094,21022.82031,20933.58008,21012.41992,21012.41992,283180000
2017-05-25,21062.96094,21112.32031,21051.41016,21082.94922,21082.94922,268970000
2017-05-26,21070.15039,21092.82031,21050.49023,21080.2793,21080.2793,208000000
2017-05-30,21045.49023,21063.61914,21009.59961,21029.4707,21029.4707,242810000
2017-05-31,21048.46094,21051.69922,20942.57031,21008.65039,21008.65039,371580000
2017-06-01,21030.55078,21144.17969,20994.2207,21144.17969,21144.17969,276730000
2017-06-02,21142.08984,21225.03906,21129.56055,21206.28906,21206.28906,329700000
2017-06-05,21195.0293,21224.41016,21168.68945,21184.03906,21184.03906,269790000
2017-06-06,21145.48047,21180.4707,21118.46094,21136.23047,21136.23047,283550000
2017-06-07,21171.57031,21189.83984,21113.31055,21173.68945,21173.68945,273400000
2017-06-08,21169.75977,21265.68945,21138.16016,21182.5293,21182.5293,330330000
2017-06-09,21208.96094,21305.34961,21159.44922,21271.9707,21271.9707,397200000
2017-06-12,21259.94922,21277.08008,21186.15039,21235.66992,21235.66992,528080000
2017-06-13,21256.83008,21332.76953,21256.83008,21328.4707,21328.4707,323510000
2017-06-14,21342.71094,21391.9707,21294.08984,21374.56055,21374.56055,295090000
2017-06-15,21291.68945,21367.2793,21261.86914,21359.90039,21359.90039,317200000
2017-06-16,21335.92969,21384.41992,21308.00977,21384.2793,21384.2793,603260000
2017-06-19,21444.75,21528.99023,21436.08008,21528.99023,21528.99023,289400000
2017-06-20,21521.25,21535.0293,21464.24023,21467.14063,21467.14063,310200000
2017-06-21,21466.39063,21492.61914,21390,21410.0293,21410.0293,292500000
2017-06-22,21407.98047,21456.4707,21394.81055,21397.28906,21397.28906,270680000
2017-06-23,21380.91992,21421.78906,21333.89063,21394.75977,21394.75977,368400000
2017-06-26,21434.67969,21506.21094,21381.25,21409.55078,21409.55078,241880000
2017-06-27,21411.18945,21440.59961,21310.66016,21310.66016,21310.66016,292170000
2017-06-28,21372.35938,21478.75,21372.35938,21454.60938,21454.60938,271510000
2017-06-29,21487.38086,21487.38086,21197.08008,21287.0293,21287.0293,336750000
2017-06-30,21348.59961,21426.11914,21325.08008,21349.63086,21349.63086,313260000
2017-07-03,21392.30078,21562.75,21391.71094,21479.26953,21479.26953,186810000
2017-07-05,21492.83008,21505.35938,21404.75977,21478.16992,21478.16992,273690000
2017-07-06,21423.92969,21433.09961,21305.38086,21320.03906,21320.03906,320450000
2017-07-07,21354.66016,21425.82031,21350.7207,21414.33984,21414.33984,242240000
2017-07-10,21381.23047,21446.39063,21371.10938,21408.51953,21408.51953,270340000
2017-07-11,21410.16992,21441.61914,21279.30078,21409.07031,21409.07031,247570000
2017-07-12,21467.92969,21580.78906,21467.92969,21532.14063,21532.14063,267870000
2017-07-13,21537.18945,21568.7207,21512.35938,21553.08984,21553.08984,232270000
2017-07-14,21532.76953,21681.5293,21521.7207,21637.74023,21637.74023,235590000
2017-07-17,21633.9707,21661.81055,21617.66016,21629.7207,21629.7207,244780000
2017-07-18,21589.93945,21589.93945,21471.14063,21574.73047,21574.73047,251110000
2017-07-19,21569.25,21640.75,21565.83984,21640.75,21640.75,253040000
2017-07-20,21641.53906,21661.91016,21576.96094,21611.7793,21611.7793,313950000
2017-07-21,21591.7207,21592.60938,21503.7793,21580.07031,21580.07031,362830000
2017-07-24,21577.7793,21577.7793,21496.13086,21513.16992,21513.16992,284080000
2017-07-25,21638.56055,21670.61914,21577.36914,21613.42969,21613.42969,304300000
2017-07-26,21690.38086,21742.69922,21683.28906,21711.00977,21711.00977,278240000
2017-07-27,21717.41992,21798.4707,21687.84961,21796.55078,21796.55078,407320000
2017-07-28,21787.50977,21841.17969,21756.11914,21830.31055,21830.31055,285630000
2017-07-31,21863.39063,21929.80078,21861.71094,21891.11914,21891.11914,307610000
2017-08-01,21961.41992,21990.96094,21940.81055,21963.91992,21963.91992,328410000
2017-08-02,22004.35938,22036.09961,21967.46094,22016.24023,22016.24023,336820000
2017-08-03,22007.58008,22044.84961,21991.32031,22026.09961,22026.09961,278730000
2017-08-04,22058.39063,22092.81055,22024.64063,22092.81055,22092.81055,253640000
2017-08-07,22100.19922,22121.15039,22081.9707,22118.41992,22118.41992,213010000
2017-08-08,22095.14063,22179.10938,22057.28906,22085.33984,22085.33984,262000000
2017-08-09,22022.33984,22057.18945,21996.68945,22048.69922,22048.69922,277800000
2017-08-10,21988.19922,21988.19922,21843.93945,21844.00977,21844.00977,303310000
2017-08-11,21883.32031,21911.08984,21842.74023,21858.32031,21858.32031,237790000
2017-08-14,21945.64063,22019.23047,21945.64063,21993.71094,21993.71094,235030000
2017-08-15,22029.91016,22038.91992,21971.48047,21998.99023,21998.99023,269070000
2017-08-16,22031.92969,22085.71094,22002.4707,22024.86914,22024.86914,264920000
2017-08-17,21984.74023,21984.74023,21750.32031,21750.73047,21750.73047,311030000
2017-08-18,21724.88086,21793.34961,21641.63086,21674.50977,21674.50977,309070000
2017-08-21,21671.35938,21718.74023,21600.33984,21703.75,21703.75,277880000
2017-08-22,21739.7793,21912.83008,21738.13086,21899.89063,21899.89063,244980000
2017-08-23,21850.26953,21866.66016,21808.39063,21812.08984,21812.08984,234810000
2017-08-24,21839.90039,21870.10938,21765.82031,21783.40039,21783.40039,228480000
2017-08-25,21819.08008,21906.85938,21812.81055,21813.66992,21813.66992,217570000
2017-08-28,21832.5,21861.49023,21767.93945,21808.40039,21808.40039,218740000
2017-08-29,21718,21879.2207,21673.58008,21865.36914,21865.36914,227340000
2017-08-30,21859.75977,21914.25977,21839.4707,21892.42969,21892.42969,242840000
2017-08-31,21936.00977,21985.75977,21910.5,21948.09961,21948.09961,376790000
2017-09-01,21981.76953,22038.9707,21974.91016,21987.56055,21987.56055,256240000
2017-09-05,21912.36914,21921.08984,21709.63086,21753.31055,21753.31055,332840000
2017-09-06,21815.75977,21849.24023,21794.07031,21807.64063,21807.64063,318760000
2017-09-07,21820.38086,21850.00977,21745.71094,21784.7793,21784.7793,333810000
2017-09-08,21764.42969,21846.63086,21731.11914,21797.78906,21797.78906,289400000
2017-09-11,21927.78906,22067.09961,21927.78906,22057.36914,22057.36914,312770000
2017-09-12,22090.56055,22134.57031,22087.08984,22118.85938,22118.85938,364580000
2017-09-13,22103.4707,22158.17969,22095.78906,22158.17969,22158.17969,291890000
2017-09-14,22144.96094,22216.43945,22135.25977,22203.48047,22203.48047,297780000
2017-09-15,22252.43945,22275.01953,22214.51953,22268.33984,22268.33984,527540000
2017-09-18,22297.91992,22355.61914,22283.34961,22331.34961,22331.34961,302740000
2017-09-19,22349.69922,22386.00977,22340.71094,22370.80078,22370.80078,295570000
2017-09-20,22351.38086,22413.25977,22314.67969,22412.58984,22412.58984,334560000
2017-09-21,22414.01953,22419.50977,22356.55078,22359.23047,22359.23047,287390000
2017-09-22,22334.07031,22364.31055,22299.58008,22349.58984,22349.58984,297140000
2017-09-25,22320.4707,22359.88086,22219.10938,22296.08984,22296.08984,332430000
2017-09-26,22322.0293,22369.34961,22279.51953,22284.32031,22284.32031,285990000
2017-09-27,22330.92969,22371.09961,22254.92969,22340.71094,22340.71094,342900000
2017-09-28,22306.83008,22394.74023,22288.9707,22381.19922,22381.19922,263010000
2017-09-29,22358.4707,22405.63086,22332.96094,22405.08984,22405.08984,274790000
2017-10-02,22423.4707,22559.38086,22416,22557.59961,22557.59961,268530000
2017-10-03,22564.44922,22646.32031,22562.90039,22641.66992,22641.66992,238830000
2017-10-04,22645.66992,22685.93945,22632.80078,22661.64063,22661.64063,235730000
2017-10-05,22669.08008,22777.03906,22655.14063,22775.39063,22775.39063,246400000
2017-10-06,22762.0293,22773.66992,22730.84961,22773.66992,22773.66992,221450000
2017-10-09,22779.73047,22803.36914,22739.38086,22761.07031,22761.07031,310770000
2017-10-10,22784.75977,22850.50977,22770.99023,22830.67969,22830.67969,319270000
2017-10-11,22827.65039,22872.89063,22821.66016,22872.89063,22872.89063,316000000
2017-10-12,22854.84961,22884.82031,22821.13086,22841.00977,22841.00977,291790000
2017-10-13,22876.42969,22905.33008,22855.92969,22871.7207,22871.7207,259560000
2017-10-16,22892.91992,22960.11914,22887.11914,22956.96094,22956.96094,247180000
2017-10-17,22952.41016,23002.19922,22948.23047,22997.43945,22997.43945,273090000
2017-10-18,23087.13086,23172.92969,23086.75,23157.59961,23157.59961,271870000
2017-10-19,23107.4707,23167.24023,23052.66992,23163.03906,23163.03906,350400000
2017-10-20,23205.17969,23328.83984,23201.7793,23328.63086,23328.63086,474380000
2017-10-23,23348.94922,23368.36914,23273.96094,23273.96094,23273.96094,456830000
2017-10-24,23346.7793,23485.25,23343.23047,23441.75977,23441.75977,406850000
2017-10-25,23431.08984,23451.50977,23251.10938,23329.46094,23329.46094,399560000
2017-10-26,23380.89063,23459.83984,23380.89063,23400.85938,23400.85938,370600000
2017-10-27,23419.16016,23449.40039,23353.16016,23434.18945,23434.18945,518870000
2017-10-30,23405.75,23428.75,23327.86914,23348.74023,23348.74023,436900000
2017-10-31,23369.2207,23406.34961,23334.39063,23377.24023,23377.24023,388050000
2017-11-01,23442.90039,23517.71094,23388.91016,23435.00977,23435.00977,361260000
2017-11-02,23463.24023,23531.38086,23350.98047,23516.25977,23516.25977,348040000
2017-11-03,23549.58984,23557.06055,23481.57031,23539.18945,23539.18945,312250000
2017-11-06,23533.96094,23574.85938,23520.75,23548.41992,23548.41992,325190000
2017-11-07,23574.0293,23602.11914,23484.18945,23557.23047,23557.23047,285080000
2017-11-08,23542.59961,23575,23510.56055,23563.35938,23563.35938,264670000
2017-11-09,23492.08984,23516.74023,23310.01953,23461.93945,23461.93945,305440000
2017-11-10,23432.71094,23452.19922,23392.96094,23422.21094,23422.21094,351280000
2017-11-13,23367.4707,23461.67969,23343.33984,23439.69922,23439.69922,491260000
2017-11-14,23388.40039,23414.08008,23271.57031,23409.4707,23409.4707,561330000
2017-11-15,23334.58984,23344.99023,23242.75,23271.2793,23271.2793,404300000
2017-11-16,23365.33984,23492.18945,23365.33984,23458.35938,23458.35938,402020000
2017-11-17,23433.76953,23433.76953,23356.00977,23358.24023,23358.24023,386000000
2017-11-20,23370.71094,23456.88086,23360.58008,23430.33008,23430.33008,315330000
2017-11-21,23500.15039,23617.80078,23500.15039,23590.83008,23590.83008,329650000
2017-11-22,23597.24023,23605.76953,23507.60938,23526.17969,23526.17969,268760000
2017-11-24,23552.75,23599.17969,23551.58984,23557.99023,23557.99023,118610000
2017-11-27,23552.85938,23638.91992,23545.01953,23580.7793,23580.7793,296320000
2017-11-28,23625.18945,23849.60938,23617.10938,23836.71094,23836.71094,319240000
2017-11-29,23883.25977,23959.75977,23872.58984,23940.67969,23940.67969,401410000
2017-11-30,24013.80078,24327.82031,24013.80078,24272.34961,24272.34961,488200000
2017-12-01,24305.40039,24322.06055,23921.90039,24231.58984,24231.58984,417910000
2017-12-04,24424.10938,24534.03906,24288.18945,24290.05078,24290.05078,424250000
2017-12-05,24335.00977,24349.74023,24155.2793,24180.64063,24180.64063,371190000
2017-12-06,24171.90039,24229.34961,24134.49023,24140.91016,24140.91016,312720000
2017-12-07,24116.59961,24262.88086,24101.24023,24211.48047,24211.48047,319060000
2017-12-08,24263.25977,24330.11914,24225.5,24329.16016,24329.16016,293590000
2017-12-11,24338.10938,24389.7207,24314.74023,24386.0293,24386.0293,300580000
2017-12-12,24452.96094,24552.9707,24443.83008,24504.80078,24504.80078,342220000
2017-12-13,24525.18945,24666.01953,24518.30078,24585.42969,24585.42969,325280000
2017-12-14,24631.00977,24672.48047,24508.66016,24508.66016,24508.66016,314780000
2017-12-15,24585.71094,24688.61914,24584.43945,24651.74023,24651.74023,635740000
2017-12-18,24739.56055,24876.07031,24739.56055,24792.19922,24792.19922,354880000
2017-12-19,24834.38086,24850.10938,24715.59961,24754.75,24754.75,335330000
2017-12-20,24838.08984,24852.43945,24697.10938,24726.65039,24726.65039,341790000
2017-12-21,24778.25977,24850.91016,24766.26953,24782.28906,24782.28906,339530000
2017-12-22,24764.03906,24784.15039,24717.50977,24754.06055,24754.06055,255140000
2017-12-26,24715.83984,24778.13086,24708.41992,24746.21094,24746.21094,208290000
2017-12-27,24766.51953,24789.51953,24731.67969,24774.30078,24774.30078,225890000
2017-12-28,24807.21094,24839.23047,24797.13086,24837.50977,24837.50977,200960000
2017-12-29,24849.63086,24871.66016,24719.2207,24719.2207,24719.2207,270760000
2018-01-02,24809.34961,24864.18945,24741.69922,24824.00977,24824.00977,341130000
2018-01-03,24850.44922,24941.91992,24825.55078,24922.67969,24922.67969,456790000
2018-01-04,24964.85938,25105.96094,24963.26953,25075.13086,25075.13086,403280000
2018-01-05,25114.91992,25299.78906,25112.00977,25295.86914,25295.86914,358020000
2018-01-08,25308.40039,25311.99023,25235.41016,25283,25283,341390000
2018-01-09,25312.05078,25439.7793,25308.41016,25385.80078,25385.80078,333490000
2018-01-10,25348.13086,25404.91992,25256.99023,25369.13086,25369.13086,341470000
2018-01-11,25398.59961,25575.41992,25396.18945,25574.73047,25574.73047,346830000
2018-01-12,25638.39063,25810.42969,25633.08008,25803.18945,25803.18945,376390000
2018-01-16,25987.61914,26086.11914,25702.99023,25792.85938,25792.85938,606520000
2018-01-17,25910.7793,26130.44922,25865.01953,26115.65039,26115.65039,522720000
2018-01-18,26149.55078,26153.41992,25947.32031,26017.81055,26017.81055,492780000
2018-01-19,25987.34961,26071.7207,25942.83008,26071.7207,26071.7207,585000000
2018-01-22,26025.32031,26215.23047,25974.65039,26214.59961,26214.59961,431200000
2018-01-23,26214.86914,26246.18945,26143.90039,26210.81055,26210.81055,433490000
2018-01-24,26282.07031,26392.80078,26106.93945,26252.11914,26252.11914,518790000
2018-01-25,26313.06055,26458.25,26259.7207,26392.78906,26392.78906,401390000
2018-01-26,26466.74023,26616.71094,26425.34961,26616.71094,26616.71094,477780000
2018-01-29,26584.2793,26608.90039,26435.33984,26439.48047,26439.48047,421000000
2018-01-30,26198.44922,26256.99023,26028.41992,26076.89063,26076.89063,448330000
2018-01-31,26268.16992,26338.0293,26050.98047,26149.39063,26149.39063,479130000
2018-02-01,26083.03906,26306.69922,26014.43945,26186.71094,26186.71094,410620000
2018-02-02,26061.78906,26061.78906,25490.66016,25520.96094,25520.96094,522880000
2018-02-05,25337.86914,25520.5293,23923.88086,24345.75,24345.75,714450000
2018-02-06,24085.16992,24946.23047,23778.74023,24912.76953,24912.76953,823940000
2018-02-07,24892.86914,25293.96094,24785.43945,24893.34961,24893.34961,504620000
2018-02-08,24902.30078,24903.67969,23849.23047,23860.46094,23860.46094,657500000
2018-02-09,23992.66992,24382.14063,23360.28906,24190.90039,24190.90039,735030000
2018-02-12,24337.75977,24765.16016,24290.48047,24601.26953,24601.26953,496610000
2018-02-13,24540.33008,24705.7207,24421.0293,24640.44922,24640.44922,374410000
2018-02-14,24535.82031,24925.94922,24490.35938,24893.49023,24893.49023,431160000
2018-02-15,25047.82031,25203.94922,24809.41992,25200.36914,25200.36914,416780000
2018-02-16,25165.93945,25432.41992,25149.25977,25219.38086,25219.38086,406730000
2018-02-20,25124.91016,25179.00977,24884.18945,24964.75,24964.75,421510000
2018-02-21,24988.06055,25267.99023,24792.99023,24797.7793,24797.7793,456070000
2018-02-22,24855.41016,25156.7207,24854.83008,24962.48047,24962.48047,378900000
2018-02-23,25050.50977,25313.91016,25028.73047,25309.99023,25309.99023,335420000
2018-02-26,25403.34961,25732.80078,25398.56055,25709.26953,25709.26953,473360000
2018-02-27,25735.7793,25800.34961,25407.83008,25410.0293,25410.0293,438390000
2018-02-28,25485.15039,25576.15039,25022.41992,25029.19922,25029.19922,451870000
2018-03-01,25024.03906,25185.34961,24442.56055,24608.98047,24608.98047,506280000
2018-03-02,24394.91016,24592.46094,24217.75977,24538.06055,24538.06055,437130000
2018-03-05,24471.31055,24961,24387.15039,24874.75977,24874.75977,383910000
2018-03-06,24965.89063,24995.24023,24708.41016,24884.11914,24884.11914,331770000
2018-03-07,24758.15039,24849.67969,24535.11914,24801.35938,24801.35938,394070000
2018-03-08,24853.41016,24950.49023,24703.05078,24895.21094,24895.21094,327300000
2018-03-09,25004.89063,25336.33008,25004.89063,25335.74023,25335.74023,371570000
2018-03-12,25372.43945,25449.15039,25152.01953,25178.60938,25178.60938,362580000
2018-03-13,25257.75,25376.40039,24947.5,25007.0293,25007.0293,447880000
2018-03-14,25086.9707,25130.11914,24668.83008,24758.11914,24758.11914,356830000
2018-03-15,24837.28906,25053.86914,24753.28906,24873.66016,24873.66016,316310000
2018-03-16,24877.33984,25031,24857.08984,24946.50977,24946.50977,654240000
2018-03-19,24893.68945,24893.68945,24453.14063,24610.91016,24610.91016,377990000
2018-03-20,24650.64063,24803.60938,24650.64063,24727.26953,24727.26953,342510000
2018-03-21,24723.49023,24977.65039,24655.40039,24682.31055,24682.31055,343230000
2018-03-22,24526.00977,24526.00977,23938.74023,23957.89063,23957.89063,439280000
2018-03-23,23995.17969,24108.4707,23509.06055,23533.19922,23533.19922,482550000
2018-03-26,23825.74023,24232.30078,23741.2207,24202.59961,24202.59961,479540000
2018-03-27,24276.61914,24446.2207,23708.73047,23857.71094,23857.71094,524480000
2018-03-28,23883.08008,24092.4707,23728.66992,23848.41992,23848.41992,530040000
2018-03-29,23949.17969,24314.30078,23928.13086,24103.10938,24103.10938,463550000
2018-04-02,24076.59961,24123.80078,23344.51953,23644.18945,23644.18945,509820000
2018-04-03,23698.33008,24044.34961,23664.33008,24033.35938,24033.35938,394130000
2018-04-04,23654.15039,24308.96094,23523.16016,24264.30078,24264.30078,388540000
2018-04-05,24313.91016,24622.25977,24313.91016,24505.2207,24505.2207,347790000
2018-04-06,24373.59961,24434.40039,23738.19922,23932.75977,23932.75977,395990000
2018-04-09,24037.51953,24373.17969,23954.83008,23979.09961,23979.09961,380790000
2018-04-10,24198.94922,24511.34961,24198.94922,24408,24408,368590000
2018-04-11,24274.18945,24366.57031,24150.86914,24189.44922,24189.44922,286360000
2018-04-12,24302.82031,24592.11914,24302.82031,24483.05078,24483.05078,336130000
2018-04-13,24582.82031,24646.44922,24243.74023,24360.14063,24360.14063,331890000
2018-04-16,24483.15039,24675.35938,24480.19922,24573.03906,24573.03906,305070000
2018-04-17,24681.78906,24858.9707,24681.78906,24786.63086,24786.63086,342410000
2018-04-18,24820.84961,24832.53906,24721.08984,24748.07031,24748.07031,302030000
2018-04-19,24711.30078,24762.48047,24557.0293,24664.89063,24664.89063,381110000
2018-04-20,24657.39063,24678.07031,24375.03906,24462.93945,24462.93945,537770000
2018-04-23,24488.07031,24536.89063,24328.53906,24448.68945,24448.68945,351030000
2018-04-24,24579.93945,24579.93945,23828.73047,24024.13086,24024.13086,468180000
2018-04-25,24070.19922,24146.33984,23823.08008,24083.83008,24083.83008,437100000
2018-04-26,24128.7207,24402.46094,24128.7207,24322.33984,24322.33984,390360000
2018-04-27,24342.14063,24359.38086,24194.44922,24311.18945,24311.18945,392810000
2018-04-30,24410.41016,24498.23047,24163.08008,24163.15039,24163.15039,416650000
2018-05-01,24117.28906,24117.28906,23808.18945,24099.05078,24099.05078,380070000
2018-05-02,24097.63086,24185.51953,23886.30078,23924.98047,23924.98047,385350000
2018-05-03,23836.23047,23996.15039,23531.31055,23930.15039,23930.15039,389240000
2018-05-04,23865.2207,24333.34961,23778.86914,24262.50977,24262.50977,329480000
2018-05-07,24317.66016,24479.44922,24263.41992,24357.32031,24357.32031,307670000
2018-05-08,24341.34961,24412.33984,24198.33984,24360.21094,24360.21094,344940000
2018-05-09,24399.17969,24586.48047,24323.86914,24542.53906,24542.53906,361580000
2018-05-10,24591.66016,24794.99023,24575.91016,24739.5293,24739.5293,304210000
2018-05-11,24758.64063,24868.65039,24717.5,24831.16992,24831.16992,274150000
2018-05-14,24879.36914,24994.18945,24862.51953,24899.41016,24899.41016,282860000
2018-05-15,24809.55078,24809.55078,24629.39063,24706.41016,24706.41016,301900000
2018-05-16,24722.32031,24801.18945,24672.78906,24768.92969,24768.92969,280810000
2018-05-17,24752.40039,24839.49023,24639.40039,24713.98047,24713.98047,314650000
2018-05-18,24707.7207,24774.9707,24664.86914,24715.08984,24715.08984,269700000
2018-05-21,24883.06055,25086.49023,24883.06055,25013.28906,25013.28906,308920000
2018-05-22,25047.55078,25064.99023,24812.06055,24834.41016,24834.41016,288200000
2018-05-23,24757.71094,24889.46094,24667.11914,24886.81055,24886.81055,399610000
2018-05-24,24877.35938,24877.35938,24605.90039,24811.75977,24811.75977,347050000
2018-05-25,24781.28906,24824.2207,24687.81055,24753.08984,24753.08984,257210000
2018-05-29,24606.58984,24635.17969,24247.83984,24361.44922,24361.44922,395810000
2018-05-30,24467.83008,24714.48047,24459.08984,24667.7793,24667.7793,324870000
2018-05-31,24620.78906,24620.78906,24352.15039,24415.83984,24415.83984,429740000
2018-06-01,24542.08984,24673.59961,24542.08984,24635.21094,24635.21094,315710000
2018-06-04,24727.55078,24859.36914,24722.14063,24813.68945,24813.68945,340400000
2018-06-05,24820.11914,24838.7793,24710.82031,24799.98047,24799.98047,306340000
2018-06-06,24854.14063,25146.46094,24854.14063,25146.39063,25146.39063,316090000
2018-06-07,25192.14063,25326.08984,25164.48047,25241.41016,25241.41016,357680000
2018-06-08,25209.28906,25325.63086,25165.69922,25316.5293,25316.5293,317510000
2018-06-11,25336.66992,25402.83008,25290.19922,25322.31055,25322.31055,276740000
2018-06-12,25346.82031,25364.36914,25247.03906,25320.73047,25320.73047,265750000
2018-06-13,25328.65039,25362.07031,25191.41992,25201.19922,25201.19922,329700000
2018-06-14,25254.65039,25332.5,25138.59961,25175.31055,25175.31055,341170000
2018-06-15,25116.71094,25130.82031,24894.38086,25090.48047,25090.48047,659370000
2018-06-18,24944.2793,25003.09961,24825.76953,24987.4707,24987.4707,337070000
2018-06-19,24763.58984,24763.58984,24567.75,24700.21094,24700.21094,376380000
2018-06-20,24771.16992,24804.75977,24628.39063,24657.80078,24657.80078,359520000
2018-06-21,24639.21094,24639.21094,24406.63086,24461.69922,24461.69922,349570000
2018-06-22,24526.9707,24663.17969,24526.9707,24580.89063,24580.89063,473970000
2018-06-25,24463.73047,24463.73047,24084.39063,24252.80078,24252.80078,439130000
2018-06-26,24281.89063,24384.21094,24241.2207,24283.10938,24283.10938,301130000
2018-06-27,24303.10938,24569.01953,24115.82031,24117.58984,24117.58984,313790000
2018-06-28,24064.18945,24308.16016,23997.21094,24216.05078,24216.05078,305020000
2018-06-29,24323.92969,24509.51953,24269.71094,24271.41016,24271.41016,329070000
2018-07-02,24161.5293,24319.41992,24077.56055,24307.17969,24307.17969,244110000
2018-07-03,24359.39063,24444.88086,24150.84961,24174.82031,24174.82031,160960000
2018-07-05,24285.82031,24372.80078,24177.43945,24356.74023,24356.74023,237670000
2018-07-06,24352.4707,24520.28906,24281.4707,24456.48047,24456.48047,219450000
2018-07-09,24519.19922,24796.51953,24518.42969,24776.58984,24776.58984,240580000
2018-07-10,24806.9707,24945.38086,24806.9707,24919.66016,24919.66016,235040000
2018-07-11,24789.48047,24815.16016,24663.82031,24700.44922,24700.44922,237370000
2018-07-12,24802.90039,24939.9707,24802.90039,24924.89063,24924.89063,233150000
2018-07-13,24926.07031,25043.21094,24890.06055,25019.41016,25019.41016,255520000
2018-07-16,25025.58008,25072.41016,24979.64063,25064.35938,25064.35938,231270000
2018-07-17,25033.91992,25155.39063,24989.60938,25119.89063,25119.89063,250450000
2018-07-18,25133.78906,25215.32031,25101.11914,25199.28906,25199.28906,252870000
2018-07-19,25139.15039,25154.16992,25052.61914,25064.5,25064.5,285760000
2018-07-20,25041.14063,25124.09961,24986.34961,25058.11914,25058.11914,274080000
2018-07-23,25036.90039,25081.44922,24983.33008,25044.28906,25044.28906,228820000
2018-07-24,25092.42969,25286.61914,25092.42969,25241.93945,25241.93945,274940000
2018-07-25,25183.69922,25432.86914,25113.55078,25414.09961,25414.09961,273670000
2018-07-26,25468.55078,25587.24023,25463.16016,25527.07031,25527.07031,297530000
2018-07-27,25520.51953,25580.2207,25370.07031,25451.06055,25451.06055,329680000
2018-07-30,25439.32031,25500.16016,25287.38086,25306.83008,25306.83008,296880000
2018-07-31,25345.21094,25490.98047,25345.21094,25415.18945,25415.18945,348700000
2018-08-01,25461.63086,25488.80078,25278.32031,25333.82031,25333.82031,315880000
2018-08-02,25256.44922,25360.48047,25120.07031,25326.16016,25326.16016,307700000
2018-08-03,25360.36914,25467.90039,25325.16992,25462.58008,25462.58008,239020000
2018-08-06,25437.42969,25540.01953,25381.38086,25502.17969,25502.17969,238990000
2018-08-07,25551.65039,25692.7207,25551.65039,25628.91016,25628.91016,239910000
2018-08-08,25615.7207,25634.10938,25557.48047,25583.75,25583.75,217770000
2018-08-09,25589.78906,25613.31055,25492.68945,25509.23047,25509.23047,214970000
2018-08-10,25401.18945,25401.18945,25222.88086,25313.14063,25313.14063,234480000
2018-08-13,25327.18945,25381.39063,25153.92969,25187.69922,25187.69922,219990000
2018-08-14,25215.68945,25339.50977,25201.86914,25299.91992,25299.91992,219210000
2018-08-15,25235.36914,25235.36914,24965.76953,25162.41016,25162.41016,295810000
2018-08-16,25294.9707,25607.33984,25294.9707,25558.73047,25558.73047,342430000
2018-08-17,25550.80078,25728.16016,25521.66016,25669.32031,25669.32031,284160000
2018-08-20,25727.69922,25790.16992,25716.41016,25758.68945,25758.68945,248570000
2018-08-21,25786.99023,25888.82031,25784.90039,25822.28906,25822.28906,241620000
2018-08-22,25825.06055,25836.16016,25722.42969,25733.59961,25733.59961,200480000
2018-08-23,25714.85938,25762.56055,25608.01953,25656.98047,25656.98047,213270000
2018-08-24,25688.58008,25826.05078,25688.58008,25790.34961,25790.34961,200330000
2018-08-27,25882.71094,26067.57031,25882.71094,26049.64063,26049.64063,220510000
2018-08-28,26092.69922,26122.24023,26037.84961,26064.01953,26064.01953,211470000
2018-08-29,26082.5293,26167.93945,26035.30078,26124.57031,26124.57031,214960000
2018-08-30,26099.00977,26104.36914,25934.80078,25986.91992,25986.91992,240440000
2018-08-31,25964.84961,26028.83008,25879.76953,25964.82031,25964.82031,273440000
2018-09-04,25916.07031,25971.76953,25805.94922,25952.48047,25952.48047,254600000
2018-09-05,25919.83984,26011.2207,25871.03906,25974.99023,25974.99023,289210000
2018-09-06,25973.01953,26073.67969,25880.83984,25995.86914,25995.86914,262380000
2018-09-07,25951.01953,26002.99023,25818.39063,25916.53906,25916.53906,281350000
2018-09-10,25991.91016,26039.96094,25854.13086,25857.07031,25857.07031,252170000
2018-09-11,25841.14063,26019.91992,25754.32031,25971.06055,25971.06055,265960000
2018-09-12,25989.07031,26145.7207,25929.42969,25998.91992,25998.91992,282770000
2018-09-13,26083.93945,26191.64063,26067.08008,26145.99023,26145.99023,260800000
2018-09-14,26169.56055,26211.10938,26068.28906,26154.66992,26154.66992,228640000
2018-09-17,26151.66016,26184.4707,26030.34961,26062.11914,26062.11914,230230000
2018-09-18,26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000
2018-09-19,26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000
